,don_id,rec_id,distance
0,don0,rec0,2548.0161338895928
1,don0,rec1,2314.629511565224
2,don0,rec10,1939.6365105573584
3,don0,rec100,859.2854766399794
4,don0,rec1000,2554.251922665755
5,don0,rec1001,1165.1609297675689
6,don0,rec1002,938.2918157629213
7,don0,rec1005,1013.7455662580636
8,don0,rec1006,933.9534512073496
9,don0,rec1008,989.7035830320583
10,don0,rec1009,1012.9251084850704
11,don0,rec101,721.6036093422431
12,don0,rec1011,348.9425413170661
13,don0,rec1012,1006.6248533690443
14,don0,rec1013,989.7035830320583
15,don0,rec1015,465.1774890030817
16,don0,rec1016,2554.251922665755
17,don0,rec1017,938.2918157629213
18,don0,rec1019,1155.276088110193
19,don0,rec1021,1006.6248533690443
20,don0,rec1023,1180.1826799225043
21,don0,rec1025,1155.276088110193
22,don0,rec1027,2656.302539490562
23,don0,rec1029,998.499785649028
24,don0,rec103,118.81224224187092
25,don0,rec1030,2316.2201047697235
26,don0,rec1033,2656.302539490562
27,don0,rec1034,2541.6699811218937
28,don0,rec1035,523.4142956167383
29,don0,rec1036,998.499785649028
30,don0,rec1037,1165.5004928101625
31,don0,rec1038,2316.2201047697235
32,don0,rec1039,1024.2400560268904
33,don0,rec104,1080.1189403006988
34,don0,rec1040,1094.446067746886
35,don0,rec1041,2316.0063091397087
36,don0,rec1042,2541.6699811218937
37,don0,rec1046,2544.263015108319
38,don0,rec1047,853.2922188346272
39,don0,rec1049,1094.446067746886
40,don0,rec105,1004.2112155651724
41,don0,rec1050,1184.0890094027018
42,don0,rec1051,1165.5004928101625
43,don0,rec1052,1141.2843294620066
44,don0,rec1053,1024.2400560268904
45,don0,rec1054,2316.0063091397087
46,don0,rec1055,1020.2135407668068
47,don0,rec1056,2322.631851547993
48,don0,rec1058,2544.263015108319
49,don0,rec1059,853.2922188346272
50,don0,rec1061,176.5340714156861
51,don0,rec1063,1184.0890094027018
52,don0,rec1064,1020.2135407668068
53,don0,rec1065,176.5340714156861
54,don0,rec1066,119.34088279105019
55,don0,rec1067,662.4237922021438
56,don0,rec1069,706.2957582089941
57,don0,rec107,576.2199534079125
58,don0,rec1070,1091.2950974085556
59,don0,rec1073,1091.2950974085556
60,don0,rec1074,2304.2300498172244
61,don0,rec1076,1110.730940844362
62,don0,rec108,1097.0606951551556
63,don0,rec1080,1200.6825317051907
64,don0,rec1081,1200.6825317051907
65,don0,rec1084,2304.2300498172244
66,don0,rec1085,1200.6825317051907
67,don0,rec1086,1135.9986405537456
68,don0,rec1087,636.4391384764955
69,don0,rec109,1082.9826583521449
70,don0,rec1091,1166.8118017892355
71,don0,rec1092,618.4614188409244
72,don0,rec1093,985.0280612451877
73,don0,rec1094,1170.3243230449
74,don0,rec1096,393.2088158321137
75,don0,rec1097,1168.33530501623
76,don0,rec1099,2476.70400107869
77,don0,rec11,1939.6365105573584
78,don0,rec110,457.3681508377262
79,don0,rec1101,1273.646930047272
80,don0,rec1102,2348.449550295434
81,don0,rec111,1618.8353326139263
82,don0,rec1111,1269.6550092934956
83,don0,rec1112,1135.9986405537456
84,don0,rec1113,636.4391384764955
85,don0,rec1114,2558.8567127170936
86,don0,rec1115,1014.2368270014259
87,don0,rec1117,990.7232773369465
88,don0,rec112,163.8991640279082
89,don0,rec1120,1672.2267586557232
90,don0,rec1121,2249.8681364601625
91,don0,rec1124,1273.646930047272
92,don0,rec1128,1010.5351168011335
93,don0,rec1129,1166.8118017892355
94,don0,rec1131,618.4614188409244
95,don0,rec1132,1117.6595311409849
96,don0,rec1134,985.0280612451877
97,don0,rec1136,1170.3243230449
98,don0,rec1139,393.2088158321137
99,don0,rec114,481.01820878193763
100,don0,rec1140,844.8909273681296
101,don0,rec1142,1174.4373723456195
102,don0,rec1143,2348.449550295434
103,don0,rec1144,1036.9909655625315
104,don0,rec1147,60.62505333882007
105,don0,rec1148,2532.2451411729003
106,don0,rec1149,2308.586458347024
107,don0,rec115,1048.7630308492205
108,don0,rec1150,2302.378443932009
109,don0,rec1151,1269.6550092934956
110,don0,rec1156,1006.5604922344733
111,don0,rec1157,1877.5523691062826
112,don0,rec116,152.08146694712278
113,don0,rec1161,1672.2267586557232
114,don0,rec1162,2249.8681364601625
115,don0,rec1163,1095.292113736938
116,don0,rec1167,1117.6595311409849
117,don0,rec1168,2302.378443932009
118,don0,rec1169,1022.6123152220281
119,don0,rec117,152.08146694712278
120,don0,rec1170,844.8909273681296
121,don0,rec1171,1174.4373723456195
122,don0,rec1172,1036.9909655625315
123,don0,rec1173,1112.1900727828177
124,don0,rec1174,1006.5604922344733
125,don0,rec1175,1095.292113736938
126,don0,rec1176,1022.6123152220281
127,don0,rec1178,1112.1900727828177
128,don0,rec1179,1006.6248533690443
129,don0,rec1180,2558.8567127170936
130,don0,rec1181,1012.8793731171553
131,don0,rec1182,845.6710680875404
132,don0,rec1183,1213.778862962121
133,don0,rec1185,948.509316835605
134,don0,rec1188,2276.5198791672965
135,don0,rec1189,954.8318164766563
136,don0,rec119,1124.7094444927409
137,don0,rec1190,2520.679918731047
138,don0,rec1192,514.5871653450575
139,don0,rec1194,1980.294709002524
140,don0,rec1195,1666.6215661970825
141,don0,rec1196,633.0868317217611
142,don0,rec1198,944.3439828422986
143,don0,rec12,756.0378920605742
144,don0,rec120,1307.2398676090002
145,don0,rec1200,2631.878870700049
146,don0,rec1201,838.966852943154
147,don0,rec1202,1149.9826908786024
148,don0,rec1203,2246.9644104601457
149,don0,rec1204,858.0969976179857
150,don0,rec1206,2301.9089365604127
151,don0,rec1207,1674.5086020516922
152,don0,rec1211,1154.6890238491146
153,don0,rec1212,414.68333615589785
154,don0,rec1213,1169.9244558865291
155,don0,rec1214,80.96191660833382
156,don0,rec1215,902.2278123481536
157,don0,rec1216,1169.9244558865291
158,don0,rec1217,502.2304836830351
159,don0,rec1218,2708.995581363254
160,don0,rec1219,615.1758265142932
161,don0,rec1223,1019.5110963239838
162,don0,rec1225,1121.0095569928283
163,don0,rec1226,914.6777427651598
