,don_id,rec_id,distance
0,don10,rec0,2403.9303026011153
1,don10,rec1,2273.972589198886
2,don10,rec10,1946.0322559475135
3,don10,rec100,23.59691667902112
4,don10,rec1000,2412.4893398161303
5,don10,rec1001,913.02412926
6,don10,rec1002,127.16941942283005
7,don10,rec1005,223.1315780155649
8,don10,rec1006,105.1083184240815
9,don10,rec1008,205.05870701167214
10,don10,rec1009,225.7324448471406
11,don10,rec101,150.89890446985402
12,don10,rec1011,693.5825200345671
13,don10,rec1012,216.61309997006583
14,don10,rec1013,205.05870701167214
15,don10,rec1015,448.7354428373942
16,don10,rec1016,2412.4893398161303
17,don10,rec1017,127.16941942283005
18,don10,rec1019,319.98461038124617
19,don10,rec1021,216.61309997006583
20,don10,rec1023,412.1692883611103
21,don10,rec1025,319.98461038124617
22,don10,rec1027,2334.19568707428
23,don10,rec1029,204.0167535616365
24,don10,rec103,880.9994917898823
25,don10,rec1030,2274.1107635932544
26,don10,rec1033,2334.19568707428
27,don10,rec1034,2400.6143685831585
28,don10,rec1035,469.52134290342116
29,don10,rec1036,204.0167535616365
30,don10,rec1037,404.9066218181048
31,don10,rec1038,2274.1107635932544
32,don10,rec1039,239.5446321864546
33,don10,rec104,1152.517695338193
34,don10,rec1040,1176.796390145487
35,don10,rec1041,2277.7519553336247
36,don10,rec1042,2400.6143685831585
37,don10,rec1046,2409.3196479459093
38,don10,rec1047,28.68582006142697
39,don10,rec1049,1176.796390145487
40,don10,rec105,214.20867463698318
41,don10,rec1050,411.65344323694427
42,don10,rec1051,404.9066218181048
43,don10,rec1052,380.9751526757802
44,don10,rec1053,239.5446321864546
45,don10,rec1054,2277.7519553336247
46,don10,rec1055,230.2677439033934
47,don10,rec1056,2028.3937790901093
48,don10,rec1058,2409.3196479459093
49,don10,rec1059,28.68582006142697
50,don10,rec1061,730.9601512764808
51,don10,rec1063,411.65344323694427
52,don10,rec1064,230.2677439033934
53,don10,rec1065,730.9601512764808
54,don10,rec1066,924.9243937648528
55,don10,rec1067,318.2033598493043
56,don10,rec1069,967.2506130256227
57,don10,rec107,546.0365562374092
58,don10,rec1070,1182.6454157241928
59,don10,rec1073,1182.6454157241928
60,don10,rec1074,2265.088554984437
61,don10,rec1076,339.8192008895375
62,don10,rec108,1165.0127174623958
63,don10,rec1080,424.05342879186514
64,don10,rec1081,424.05342879186514
65,don10,rec1084,2265.088554984437
66,don10,rec1085,424.05342879186514
67,don10,rec1086,595.5461595224485
68,don10,rec1087,521.4168378993579
69,don10,rec109,1101.1787461836234
70,don10,rec1091,406.8407808071523
71,don10,rec1092,220.70979239690712
72,don10,rec1093,641.7643030032965
73,don10,rec1094,907.1374887238372
74,don10,rec1096,504.0876723359874
75,don10,rec1097,1125.735463482354
76,don10,rec1099,2339.8692241976914
77,don10,rec11,1946.0322559475135
78,don10,rec110,543.8128727503694
79,don10,rec1101,742.5942526594368
80,don10,rec1102,2305.489924628931
81,don10,rec111,1699.6819564998043
82,don10,rec1111,778.5489145433362
83,don10,rec1112,595.5461595224485
84,don10,rec1113,521.4168378993579
85,don10,rec1114,2418.186108816262
86,don10,rec1115,228.9640921331713
87,don10,rec1117,154.1524187957334
88,don10,rec112,802.6593521855299
89,don10,rec1120,1463.4753854730302
90,don10,rec1121,2239.071334349378
91,don10,rec1124,742.5942526594368
92,don10,rec1128,285.6832007007167
93,don10,rec1129,406.8407808071523
94,don10,rec1131,220.70979239690712
95,don10,rec1132,589.0045231155066
96,don10,rec1134,641.7643030032965
97,don10,rec1136,907.1374887238372
98,don10,rec1139,504.0876723359874
99,don10,rec114,609.2053322291825
100,don10,rec1140,18.767056742664984
101,don10,rec1142,411.53926457980134
102,don10,rec1143,2305.489924628931
103,don10,rec1144,925.7148349779164
104,don10,rec1147,897.7384771238104
105,don10,rec1148,2399.6122009518913
106,don10,rec1149,2271.5500497073676
107,don10,rec115,1111.3971544215058
108,don10,rec1150,2268.9536640209008
109,don10,rec1151,778.5489145433362
110,don10,rec1156,699.3386794291209
111,don10,rec1157,1922.5163829744833
112,don10,rec116,833.2785557330648
113,don10,rec1161,1463.4753854730302
114,don10,rec1162,2239.071334349378
115,don10,rec1163,315.0782773906536
116,don10,rec1167,589.0045231155066
117,don10,rec1168,2268.9536640209008
118,don10,rec1169,232.45285217074868
119,don10,rec117,833.2785557330648
120,don10,rec1170,18.767056742664984
121,don10,rec1171,411.53926457980134
122,don10,rec1172,925.7148349779164
123,don10,rec1173,329.8679667180985
124,don10,rec1174,699.3386794291209
125,don10,rec1175,315.0782773906536
126,don10,rec1176,232.45285217074868
127,don10,rec1178,329.8679667180985
128,don10,rec1179,216.61309997006583
129,don10,rec1180,2418.186108816262
130,don10,rec1181,214.32264179556248
131,don10,rec1182,22.748320183749566
132,don10,rec1183,439.7574788855136
133,don10,rec1185,147.40857172792133
134,don10,rec1188,2242.332473636672
135,don10,rec1189,459.89929002561377
136,don10,rec119,584.2483389989062
137,don10,rec1190,2379.5834788748
138,don10,rec1192,585.0984613126128
139,don10,rec1194,1946.3409667466708
140,don10,rec1195,1626.5003381947022
141,don10,rec1196,509.07006478049294
142,don10,rec1198,143.1099758329563
143,don10,rec12,1017.058704924874
144,don10,rec120,533.4339984310985
145,don10,rec1200,2307.244971349738
146,don10,rec1201,13.640165994915426
147,don10,rec1202,388.083134695454
148,don10,rec1203,2244.517992706656
149,don10,rec1204,50.29864581418398
150,don10,rec1206,2267.995003099856
151,don10,rec1207,1466.3092732725495
152,don10,rec1211,368.7287219937789
153,don10,rec1212,432.7758234341224
154,don10,rec1213,393.86121602834834
155,don10,rec1214,917.8047437679613
156,don10,rec1215,663.521685487549
157,don10,rec1216,393.86121602834834
158,don10,rec1217,541.6243889991522
159,don10,rec1218,2309.884410607877
160,don10,rec1219,361.66228340361437
161,don10,rec1223,217.5110722852113
162,don10,rec1225,597.0464543182908
163,don10,rec1226,174.65646365715816
164,don10,rec1228,2059.6672457037707
165,don10,rec123,523.0153512000389
166,don10,rec1230,918.3164802962372
167,don10,rec1231,1189.6106358446539
168,don10,rec1232,332.1971587043128
169,don10,rec1233,1189.6106358446539
170,don10,rec1234,378.8268738479872
171,don10,rec1235,1946.3409667466708
172,don10,rec1237,2059.5853886303453
173,don10,rec1238,424.0818103568344
